Result_ID,Event_ID,Species_Code,Number_Collected,Notes
RES-002510,EVT-00915,AEDNOT,2,
RES-002511,EVT-00915,AEDVIG,4,
RES-002512,EVT-00915,AEDCAM,2,
RES-002513,EVT-00915,CULANN,10,
RES-002514,EVT-00915,CULQUI,2,
RES-002515,EVT-00915,ANOANN,1,
RES-002516,EVT-00917,AEDVIG,8,
RES-002517,EVT-00917,CULANN,6,
RES-002518,EVT-00917,CULQUI,6,
RES-002519,EVT-00917,ANOANN,3,
RES-002520,EVT-00919,AEDNOT,7,
RES-002521,EVT-00919,AEDVIG,4,
RES-002522,EVT-00919,AEDCAM,1,
RES-002523,EVT-00919,CULANN,9,
RES-002524,EVT-00919,CULQUI,2,
RES-002525,EVT-00920,AEDNOT,2,
RES-002526,EVT-00920,AEDVIG,5,
RES-002527,EVT-00920,AEDCAM,2,
RES-002528,EVT-00920,CULANN,10,
RES-002529,EVT-00920,CULQUI,3,
RES-002530,EVT-00920,ANOANN,1,
RES-002531,EVT-00921,AEDNOT,3,
RES-002532,EVT-00921,AEDVIG,4,
RES-002533,EVT-00921,CULANN,14,
RES-002534,EVT-00921,CULQUI,3,
RES-002535,EVT-00921,ANOANN,2,
RES-002536,EVT-00923,AEDNOT,6,
RES-002537,EVT-00923,AEDVIG,5,
RES-002538,EVT-00923,AEDCAM,1,
RES-002539,EVT-00923,CULANN,10,
RES-002540,EVT-00923,CULQUI,1,
RES-002541,EVT-00923,ANOANN,1,
RES-002542,EVT-00924,AEDNOT,5,
RES-002543,EVT-00924,AEDVIG,5,
RES-002544,EVT-00924,AEDCAM,3,
RES-002545,EVT-00924,CULANN,8,
RES-002546,EVT-00924,CULQUI,5,
RES-002547,EVT-00924,ANOANN,1,
RES-002548,EVT-00925,AEDNOT,1,
RES-002549,EVT-00925,AEDVIG,1,
RES-002550,EVT-00925,AEDCAM,2,
RES-002551,EVT-00925,CULANN,7,
RES-002552,EVT-00925,ANOANN,1,
RES-002553,EVT-00926,AEDNOT,1,
RES-002554,EVT-00926,AEDVIG,5,
RES-002555,EVT-00926,AEDCAM,2,
RES-002556,EVT-00926,CULANN,5,
RES-002557,EVT-00926,CULQUI,4,
RES-002558,EVT-00926,ANOANN,1,
RES-002559,EVT-00928,CULANN,1,
RES-002560,EVT-00929,AEDNOT,1,
RES-002561,EVT-00929,AEDVIG,2,
RES-002562,EVT-00929,AEDCAM,1,
RES-002563,EVT-00929,CULQUI,1,
RES-002564,EVT-00930,AEDVIG,1,
RES-002565,EVT-00930,AEDCAM,1,
RES-002566,EVT-00930,CULANN,2,
RES-002567,EVT-00930,CULQUI,1,
RES-002568,EVT-00932,CULANN,1,
RES-002569,EVT-00933,AEDNOT,1,
RES-002570,EVT-00933,CULANN,1,
RES-002571,EVT-00933,ANOANN,1,
RES-002572,EVT-00934,AEDVIG,2,
RES-002573,EVT-00934,AEDCAM,1,
RES-002574,EVT-00934,CULANN,1,
RES-002575,EVT-00934,CULQUI,1,
RES-002576,EVT-00936,AEDNOT,2,
RES-002577,EVT-00936,AEDVIG,1,
RES-002578,EVT-00936,CULANN,1,
RES-002579,EVT-00937,AEDNOT,1,
RES-002580,EVT-00937,AEDVIG,1,
RES-002581,EVT-00937,CULANN,4,
RES-002582,EVT-00938,CULANN,2,
RES-002583,EVT-00939,AEDNOT,1,
RES-002584,EVT-00939,AEDVIG,1,
RES-002585,EVT-00939,CULANN,2,
RES-002586,EVT-00940,AEDNOT,1,
RES-002587,EVT-00940,AEDCAM,2,
RES-002588,EVT-00940,CULANN,7,
RES-002589,EVT-00941,AEDNOT,2,
RES-002590,EVT-00941,AEDVIG,4,
RES-002591,EVT-00941,AEDCAM,1,
RES-002592,EVT-00941,CULANN,2,
RES-002593,EVT-00942,AEDNOT,3,
RES-002594,EVT-00942,AEDVIG,2,
RES-002595,EVT-00942,AEDCAM,1,
RES-002596,EVT-00942,CULANN,5,
RES-002597,EVT-00943,AEDNOT,1,
RES-002598,EVT-00943,AEDVIG,2,
RES-002599,EVT-00943,AEDCAM,2,
RES-002600,EVT-00943,CULANN,5,
RES-002601,EVT-00943,ANOANN,1,
RES-002602,EVT-00944,AEDNOT,1,
RES-002603,EVT-00944,AEDVIG,3,
RES-002604,EVT-00944,CULANN,4,
RES-002605,EVT-00945,AEDVIG,4,
RES-002606,EVT-00945,AEDCAM,1,
RES-002607,EVT-00945,CULANN,4,
RES-002608,EVT-00945,ANOANN,1,
RES-002609,EVT-00946,AEDVIG,1,
RES-002610,EVT-00946,CULANN,6,
RES-002611,EVT-00946,ANOANN,1,
RES-002612,EVT-00947,AEDVIG,2,
RES-002613,EVT-00947,CULANN,3,
RES-002614,EVT-00947,CULQUI,2,
RES-002615,EVT-00948,AEDCAM,1,
RES-002616,EVT-00948,CULANN,5,
RES-002617,EVT-00949,AEDNOT,1,
RES-002618,EVT-00949,CULANN,2,
RES-002619,EVT-00950,AEDNOT,1,
RES-002620,EVT-00950,CULANN,2,
RES-002621,EVT-00952,AEDNOT,2,
RES-002622,EVT-00952,AEDVIG,1,
RES-002623,EVT-00952,CULANN,2,
RES-002624,EVT-00952,CULQUI,2,
RES-002625,EVT-00953,AEDNOT,2,
RES-002626,EVT-00953,AEDVIG,1,
RES-002627,EVT-00953,CULANN,1,
RES-002628,EVT-00953,CULQUI,2,
RES-002629,EVT-00954,AEDNOT,1,
RES-002630,EVT-00954,AEDVIG,1,
RES-002631,EVT-00954,CULANN,2,
RES-002632,EVT-00954,CULQUI,1,
RES-002633,EVT-00955,AEDNOT,2,
RES-002634,EVT-00955,CULANN,2,
RES-002635,EVT-00957,AEDVIG,1,
RES-002636,EVT-00957,CULANN,3,
RES-002637,EVT-00959,ANOANN,1,
RES-002638,EVT-00960,CULQUI,1,
RES-002639,EVT-00961,AEDVIG,2,
RES-002640,EVT-00961,CULQUI,2,
RES-002641,EVT-00962,CULQUI,2,
RES-002642,EVT-00963,CULQUI,1,
RES-002643,EVT-00964,AEDVIG,1,
RES-002644,EVT-00964,CULQUI,1,
RES-002645,EVT-00965,AEDCAM,1,
RES-002646,EVT-00965,CULQUI,4,
RES-002647,EVT-00966,AEDNOT,2,
RES-002648,EVT-00966,CULQUI,3,
RES-002649,EVT-00967,AEDNOT,1,
RES-002650,EVT-00967,AEDVIG,1,
RES-002651,EVT-00967,AEDCAM,1,
RES-002652,EVT-00967,CULQUI,3,
RES-002653,EVT-00968,AEDNOT,1,
RES-002654,EVT-00968,AEDVIG,3,
RES-002655,EVT-00968,CULANN,1,
RES-002656,EVT-00968,CULQUI,4,
RES-002657,EVT-00969,AEDVIG,3,
RES-002658,EVT-00969,CULQUI,4,
RES-002659,EVT-00971,AEDNOT,1,
RES-002660,EVT-00971,AEDVIG,1,
RES-002661,EVT-00971,AEDCAM,1,
RES-002662,EVT-00971,CULANN,1,
RES-002663,EVT-00971,CULQUI,4,
RES-002664,EVT-00972,AEDNOT,2,
RES-002665,EVT-00972,AEDVIG,2,
RES-002666,EVT-00972,AEDCAM,1,
RES-002667,EVT-00972,CULANN,2,
RES-002668,EVT-00972,CULQUI,4,
RES-002669,EVT-00973,AEDNOT,1,
RES-002670,EVT-00973,AEDVIG,1,
RES-002671,EVT-00973,CULANN,1,
RES-002672,EVT-00973,CULQUI,4,
RES-002673,EVT-00973,ANOANN,1,
RES-002674,EVT-00974,AEDNOT,1,
RES-002675,EVT-00974,AEDVIG,1,
RES-002676,EVT-00974,AEDCAM,1,
RES-002677,EVT-00974,CULANN,1,
RES-002678,EVT-00974,CULQUI,2,
RES-002679,EVT-00975,CULQUI,8,
RES-002680,EVT-00976,AEDNOT,2,
RES-002681,EVT-00976,AEDVIG,4,
RES-002682,EVT-00977,AEDNOT,1,
RES-002683,EVT-00977,AEDVIG,1,
RES-002684,EVT-00977,AEDCAM,1,
RES-002685,EVT-00977,CULQUI,5,
RES-002686,EVT-00978,AEDNOT,2,
RES-002687,EVT-00978,AEDVIG,2,
RES-002688,EVT-00978,CULANN,3,
RES-002689,EVT-00978,CULQUI,6,
RES-002690,EVT-00978,ANOANN,1,
RES-002691,EVT-00979,AEDVIG,1,
RES-002692,EVT-00979,CULANN,3,
RES-002693,EVT-00979,CULQUI,4,
RES-002694,EVT-00980,AEDNOT,1,
RES-002695,EVT-00980,AEDVIG,1,
RES-002696,EVT-00980,CULANN,4,
RES-002697,EVT-00980,CULQUI,4,
RES-002698,EVT-00980,ANOANN,1,
RES-002699,EVT-00981,AEDNOT,1,
RES-002700,EVT-00981,AEDVIG,1,
RES-002701,EVT-00981,AEDCAM,1,
RES-002702,EVT-00981,CULANN,3,
RES-002703,EVT-00981,CULQUI,7,
RES-002704,EVT-00982,AEDNOT,1,
RES-002705,EVT-00982,AEDCAM,2,
RES-002706,EVT-00982,CULQUI,5,
RES-002707,EVT-00983,AEDNOT,1,
RES-002708,EVT-00983,AEDVIG,2,
RES-002709,EVT-00983,AEDCAM,1,
RES-002710,EVT-00983,CULANN,2,
RES-002711,EVT-00984,AEDVIG,3,
RES-002712,EVT-00984,AEDCAM,1,
RES-002713,EVT-00984,CULQUI,3,
RES-002714,EVT-00984,ANOANN,1,
RES-002715,EVT-00985,CULQUI,3,
RES-002716,EVT-00986,AEDVIG,1,
RES-002717,EVT-00986,AEDCAM,1,
RES-002718,EVT-00986,CULQUI,2,
RES-002719,EVT-00987,AEDVIG,2,
RES-002720,EVT-00987,CULANN,1,
RES-002721,EVT-00987,CULQUI,1,
RES-002722,EVT-00988,AEDVIG,2,
RES-002723,EVT-00988,CULQUI,2,
RES-002724,EVT-00989,AEDNOT,1,
RES-002725,EVT-00989,AEDVIG,1,
RES-002726,EVT-00991,AEDNOT,1,
RES-002727,EVT-00991,CULANN,1,
RES-002728,EVT-00992,AEDVIG,1,
RES-002729,EVT-00994,AEDVIG,1,
RES-002730,EVT-00994,CULANN,1,
RES-002731,EVT-00994,CULQUI,1,
RES-002732,EVT-00995,AEDNOT,1,
RES-002733,EVT-00995,AEDVIG,1,
RES-002734,EVT-00995,CULANN,1,
RES-002735,EVT-00996,AEDNOT,1,
RES-002736,EVT-00996,AEDVIG,1,
RES-002737,EVT-00996,CULANN,3,
RES-002738,EVT-00996,CULQUI,1,
RES-002739,EVT-00998,AEDNOT,1,
RES-002740,EVT-00998,CULANN,1,
RES-002741,EVT-00999,AEDNOT,1,
RES-002742,EVT-00999,AEDVIG,1,
RES-002743,EVT-00999,CULANN,1,
RES-002744,EVT-00999,CULQUI,1,
RES-002745,EVT-01000,AEDVIG,2,
RES-002746,EVT-01000,CULANN,6,
RES-002747,EVT-01000,CULQUI,2,
RES-002748,EVT-01001,AEDNOT,1,
RES-002749,EVT-01001,AEDVIG,1,
RES-002750,EVT-01001,CULANN,5,
RES-002751,EVT-01001,CULQUI,1,
RES-002752,EVT-01002,AEDVIG,1,
RES-002753,EVT-01002,CULANN,2,
RES-002754,EVT-01002,ANOANN,1,
RES-002755,EVT-01003,AEDNOT,1,
RES-002756,EVT-01003,CULANN,3,
RES-002757,EVT-01003,CULQUI,1,
RES-002758,EVT-01003,ANOANN,1,
RES-002759,EVT-01004,AEDCAM,1,
RES-002760,EVT-01004,CULANN,5,
RES-002761,EVT-01004,CULQUI,2,
RES-002762,EVT-01004,ANOANN,1,
RES-002763,EVT-01005,AEDVIG,1,
RES-002764,EVT-01005,CULANN,2,
RES-002765,EVT-01006,AEDVIG,2,
RES-002766,EVT-01006,CULANN,4,
RES-002767,EVT-01007,AEDNOT,1,
RES-002768,EVT-01007,AEDCAM,1,
RES-002769,EVT-01007,CULANN,3,
RES-002770,EVT-01008,AEDNOT,1,
RES-002771,EVT-01008,AEDVIG,3,
RES-002772,EVT-01008,CULANN,3,
RES-002773,EVT-01008,CULQUI,1,
RES-002774,EVT-01008,ANOANN,1,
RES-002775,EVT-01009,AEDVIG,4,
RES-002776,EVT-01009,CULANN,2,
RES-002777,EVT-01009,ANOANN,1,
RES-002778,EVT-01010,AEDNOT,2,
RES-002779,EVT-01010,AEDVIG,4,
RES-002780,EVT-01010,AEDCAM,1,
RES-002781,EVT-01010,CULANN,3,
RES-002782,EVT-01010,CULQUI,1,
RES-002783,EVT-01010,ANOANN,1,
RES-002784,EVT-01011,AEDVIG,3,
RES-002785,EVT-01011,CULANN,6,
RES-002786,EVT-01012,AEDVIG,3,
RES-002787,EVT-01012,AEDCAM,1,
RES-002788,EVT-01012,CULANN,3,
RES-002789,EVT-01013,AEDVIG,2,
RES-002790,EVT-01013,AEDCAM,1,
RES-002791,EVT-01013,CULANN,4,
RES-002792,EVT-01013,ANOANN,1,
RES-002793,EVT-01014,AEDNOT,1,
RES-002794,EVT-01014,CULANN,1,
RES-002795,EVT-01014,CULQUI,1,
RES-002796,EVT-01015,AEDNOT,2,
RES-002797,EVT-01015,AEDVIG,1,
RES-002798,EVT-01015,AEDCAM,1,
RES-002799,EVT-01015,CULANN,1,
RES-002800,EVT-01016,AEDNOT,2,
RES-002801,EVT-01016,AEDVIG,1,
RES-002802,EVT-01016,CULANN,3,
RES-002803,EVT-01017,AEDVIG,1,
RES-002804,EVT-01017,CULANN,1,
RES-002805,EVT-01018,AEDVIG,1,
RES-002806,EVT-01018,CULANN,2,
RES-002807,EVT-01018,CULQUI,1,
RES-002808,EVT-01019,CULANN,1,
RES-002809,EVT-01020,AEDNOT,1,
RES-002810,EVT-01020,CULANN,2,
RES-002811,EVT-01022,AEDVIG,1,
RES-002812,EVT-01023,AEDCAM,1,
RES-002813,EVT-01023,CULANN,1,
RES-002814,EVT-01024,CULANN,1,
RES-002815,EVT-01024,CULQUI,1,
RES-002816,EVT-01025,CULANN,2,
RES-002817,EVT-01026,AEDVIG,1,
RES-002818,EVT-01026,CULANN,1,
RES-002819,EVT-01026,ANOANN,2,
RES-002820,EVT-01027,AEDNOT,1,
RES-002821,EVT-01027,CULANN,2,
RES-002822,EVT-01027,CULQUI,1,
RES-002823,EVT-01028,AEDNOT,1,
RES-002824,EVT-01028,AEDCAM,1,
RES-002825,EVT-01028,CULANN,3,
RES-002826,EVT-01029,CULANN,3,
RES-002827,EVT-01029,ANOANN,1,
RES-002828,EVT-01030,AEDVIG,1,
RES-002829,EVT-01030,CULANN,4,
RES-002830,EVT-01031,AEDVIG,1,
RES-002831,EVT-01031,AEDCAM,1,
RES-002832,EVT-01031,CULANN,2,
RES-002833,EVT-01032,AEDNOT,2,
RES-002834,EVT-01032,AEDCAM,1,
RES-002835,EVT-01032,CULANN,7,
RES-002836,EVT-01033,AEDNOT,1,
RES-002837,EVT-01033,AEDCAM,2,
RES-002838,EVT-01033,CULANN,4,
RES-002839,EVT-01033,CULQUI,1,
RES-002840,EVT-01033,ANOANN,1,
RES-002841,EVT-01034,AEDNOT,2,
RES-002842,EVT-01034,AEDVIG,1,
RES-002843,EVT-01034,AEDCAM,2,
RES-002844,EVT-01034,CULANN,5,
RES-002845,EVT-01035,CULANN,7,
RES-002846,EVT-01037,AEDNOT,1,
RES-002847,EVT-01037,AEDVIG,2,
RES-002848,EVT-01037,AEDCAM,1,
RES-002849,EVT-01037,CULQUI,1,
RES-002850,EVT-01038,AEDNOT,1,
RES-002851,EVT-01038,AEDVIG,2,
RES-002852,EVT-01038,AEDCAM,2,
RES-002853,EVT-01038,CULANN,3,
RES-002854,EVT-01039,AEDVIG,1,
RES-002855,EVT-01039,CULANN,1,
RES-002856,EVT-01040,AEDNOT,1,
RES-002857,EVT-01040,AEDVIG,1,
RES-002858,EVT-01040,AEDCAM,2,
RES-002859,EVT-01040,CULANN,5,
RES-002860,EVT-01040,CULQUI,2,
RES-002861,EVT-01042,AEDNOT,1,
RES-002862,EVT-01042,CULQUI,1,
RES-002863,EVT-01042,ANOANN,1,
RES-002864,EVT-01043,AEDNOT,2,
RES-002865,EVT-01043,AEDVIG,1,
RES-002866,EVT-01043,CULANN,3,
RES-002867,EVT-01045,AEDVIG,4,
RES-002868,EVT-01045,CULANN,2,
RES-002869,EVT-01045,CULQUI,3,
RES-002870,EVT-01046,AEDVIG,1,
RES-002871,EVT-01046,CULANN,1,
RES-002872,EVT-01047,AEDVIG,1,
RES-002873,EVT-01047,CULANN,1,
RES-002874,EVT-01048,AEDNOT,2,
RES-002875,EVT-01048,CULANN,3,
RES-002876,EVT-01049,CULANN,1,
RES-002877,EVT-01049,CULQUI,1,
RES-002878,EVT-01050,CULANN,1,
RES-002879,EVT-01052,CULANN,1,
RES-002880,EVT-01053,CULANN,1,
RES-002881,EVT-01053,CULQUI,1,
RES-002882,EVT-01053,ANOANN,1,
RES-002883,EVT-01054,AEDVIG,1,
RES-002884,EVT-01054,AEDCAM,1,
RES-002885,EVT-01054,CULANN,1,
RES-002886,EVT-01055,AEDNOT,1,
RES-002887,EVT-01055,AEDVIG,1,
RES-002888,EVT-01055,CULANN,1,
RES-002889,EVT-01056,AEDVIG,8,
RES-002890,EVT-01056,CULANN,12,
RES-002891,EVT-01056,CULQUI,5,
RES-002892,EVT-01057,AEDVIG,2,
RES-002893,EVT-01057,CULANN,4,
RES-002894,EVT-01058,AEDNOT,1,
RES-002895,EVT-01058,CULANN,1,
RES-002896,EVT-01059,AEDVIG,1,
RES-002897,EVT-01059,CULANN,4,
RES-002898,EVT-01059,ANOANN,1,
RES-002899,EVT-01060,AEDNOT,1,
RES-002900,EVT-01060,AEDVIG,4,
RES-002901,EVT-01060,CULANN,1,
RES-002902,EVT-01061,AEDNOT,1,
RES-002903,EVT-01061,AEDVIG,2,
RES-002904,EVT-01061,CULANN,3,
RES-002905,EVT-01061,CULQUI,1,
RES-002906,EVT-01062,AEDNOT,1,
RES-002907,EVT-01062,AEDVIG,3,
RES-002908,EVT-01062,CULANN,2,
RES-002909,EVT-01063,AEDNOT,2,
RES-002910,EVT-01063,AEDVIG,1,
RES-002911,EVT-01063,CULANN,5,
RES-002912,EVT-01063,CULQUI,4,
RES-002913,EVT-01064,AEDVIG,3,
RES-002914,EVT-01064,CULANN,2,
RES-002915,EVT-01064,CULQUI,1,
RES-002916,EVT-01065,AEDNOT,1,
RES-002917,EVT-01065,AEDCAM,1,
RES-002918,EVT-01065,CULANN,2,
RES-002919,EVT-01065,CULQUI,1,
RES-002920,EVT-01066,CULANN,4,
RES-002921,EVT-01067,AEDVIG,1,
RES-002922,EVT-01067,CULANN,4,
RES-002923,EVT-01067,CULQUI,1,
RES-002924,EVT-01068,AEDNOT,2,
RES-002925,EVT-01068,AEDVIG,1,
RES-002926,EVT-01068,CULANN,2,
RES-002927,EVT-01068,CULQUI,1,
RES-002928,EVT-01069,AEDNOT,1,
RES-002929,EVT-01069,AEDVIG,2,
RES-002930,EVT-01069,CULANN,7,
RES-002931,EVT-01069,CULQUI,1,
RES-002932,EVT-01071,AEDNOT,1,
RES-002933,EVT-01071,AEDVIG,1,
RES-002934,EVT-01071,AEDCAM,1,
RES-002935,EVT-01071,CULANN,4,
RES-002936,EVT-01071,ANOANN,1,
RES-002937,EVT-01072,AEDNOT,1,
RES-002938,EVT-01072,AEDVIG,2,
RES-002939,EVT-01072,CULANN,6,
RES-002940,EVT-01073,AEDVIG,2,
RES-002941,EVT-01073,CULANN,2,
RES-002942,EVT-01074,AEDNOT,1,
RES-002943,EVT-01074,AEDVIG,2,
RES-002944,EVT-01074,CULQUI,1,
RES-002945,EVT-01075,AEDNOT,1,
RES-002946,EVT-01075,AEDVIG,3,
RES-002947,EVT-01075,CULANN,2,
RES-002948,EVT-01076,AEDNOT,1,
RES-002949,EVT-01076,AEDVIG,1,
RES-002950,EVT-01076,CULANN,1,
RES-002951,EVT-01076,CULQUI,1,
RES-002952,EVT-01077,AEDNOT,3,
RES-002953,EVT-01077,CULANN,2,
RES-002954,EVT-01078,AEDVIG,1,
RES-002955,EVT-01078,CULANN,1,
RES-002956,EVT-01078,CULQUI,1,
RES-002957,EVT-01084,CULANN,2,
RES-002958,EVT-01084,CULQUI,1,
RES-002959,EVT-01085,CULQUI,1,
RES-002960,EVT-01086,CULANN,1,
RES-002961,EVT-01088,AEDNOT,1,
RES-002962,EVT-01088,AEDCAM,2,
RES-002963,EVT-01088,CULANN,4,
RES-002964,EVT-01088,CULQUI,1,
RES-002965,EVT-01089,AEDVIG,1,
RES-002966,EVT-01089,AEDCAM,1,
RES-002967,EVT-01089,CULANN,3,
RES-002968,EVT-01090,AEDVIG,2,
RES-002969,EVT-01090,CULANN,3,
RES-002970,EVT-01090,CULQUI,1,
RES-002971,EVT-01091,AEDNOT,1,
RES-002972,EVT-01091,AEDCAM,1,
RES-002973,EVT-01091,CULANN,2,
RES-002974,EVT-01091,CULQUI,1,
RES-002975,EVT-01091,ANOANN,1,
RES-002976,EVT-01092,AEDNOT,3,
RES-002977,EVT-01092,AEDVIG,1,
RES-002978,EVT-01092,CULANN,1,
RES-002979,EVT-01093,AEDNOT,1,
RES-002980,EVT-01093,AEDCAM,1,
RES-002981,EVT-01093,CULANN,6,
RES-002982,EVT-01093,CULQUI,4,
RES-002983,EVT-01094,AEDNOT,3,
RES-002984,EVT-01094,AEDCAM,3,
RES-002985,EVT-01094,CULANN,6,
RES-002986,EVT-01095,AEDNOT,1,
RES-002987,EVT-01095,CULANN,4,
RES-002988,EVT-01095,ANOANN,2,
RES-002989,EVT-01096,AEDNOT,2,
RES-002990,EVT-01096,AEDVIG,1,
RES-002991,EVT-01096,CULANN,3,
RES-002992,EVT-01096,CULQUI,3,
RES-002993,EVT-01097,AEDNOT,3,
RES-002994,EVT-01097,AEDVIG,1,
RES-002995,EVT-01097,CULANN,3,
RES-002996,EVT-01097,CULQUI,2,
RES-002997,EVT-01097,ANOANN,1,
RES-002998,EVT-01098,AEDVIG,1,
RES-002999,EVT-01098,AEDCAM,1,
RES-003000,EVT-01098,CULANN,3,
RES-003001,EVT-01098,CULQUI,1,
RES-003002,EVT-01099,AEDNOT,3,
RES-003003,EVT-01099,AEDVIG,1,
RES-003004,EVT-01099,AEDCAM,1,
RES-003005,EVT-01099,CULANN,3,
RES-003006,EVT-01099,CULQUI,1,
RES-003007,EVT-01101,AEDVIG,1,
RES-003008,EVT-01101,AEDCAM,2,
RES-003009,EVT-01101,CULANN,3,
RES-003010,EVT-01102,AEDVIG,4,
RES-003011,EVT-01102,AEDCAM,1,
RES-003012,EVT-01102,CULANN,3,
RES-003013,EVT-01103,AEDVIG,2,
RES-003014,EVT-01103,AEDCAM,1,
RES-003015,EVT-01103,CULQUI,3,
RES-003016,EVT-01104,AEDNOT,2,
RES-003017,EVT-01104,AEDVIG,1,
RES-003018,EVT-01104,CULANN,6,
RES-003019,EVT-01104,CULQUI,2,
RES-003020,EVT-01105,AEDVIG,2,
RES-003021,EVT-01105,AEDCAM,1,
RES-003022,EVT-01105,CULANN,1,
RES-003023,EVT-01105,CULQUI,1,
RES-003024,EVT-01106,AEDNOT,1,
RES-003025,EVT-01106,AEDVIG,1,
RES-003026,EVT-01106,CULANN,2,
RES-003027,EVT-01106,CULQUI,3,
RES-003028,EVT-01107,CULANN,1,
RES-003029,EVT-01113,AEDVIG,2,
RES-003030,EVT-01115,CULANN,2,
RES-003031,EVT-01115,CULQUI,1,
RES-003032,EVT-01115,ANOANN,1,
RES-003033,EVT-01116,AEDCAM,2,
RES-003034,EVT-01116,CULANN,1,
RES-003035,EVT-01117,AEDVIG,1,
RES-003036,EVT-01117,AEDCAM,1,
RES-003037,EVT-01117,CULQUI,1,
RES-003038,EVT-01118,AEDVIG,3,
RES-003039,EVT-01118,CULQUI,3,
RES-003040,EVT-01119,CULANN,1,
RES-003041,EVT-01119,CULQUI,3,
RES-003042,EVT-01120,AEDCAM,1,
RES-003043,EVT-01120,CULANN,3,
RES-003044,EVT-01120,CULQUI,3,
RES-003045,EVT-01121,AEDNOT,1,
RES-003046,EVT-01121,AEDVIG,1,
RES-003047,EVT-01121,AEDCAM,2,
RES-003048,EVT-01121,CULANN,2,
RES-003049,EVT-01122,AEDVIG,1,
RES-003050,EVT-01122,AEDCAM,1,
RES-003051,EVT-01123,AEDVIG,1,
RES-003052,EVT-01123,CULANN,2,
RES-003053,EVT-01123,CULQUI,4,
RES-003054,EVT-01124,AEDNOT,1,
RES-003055,EVT-01124,AEDVIG,1,
RES-003056,EVT-01124,CULQUI,2,
RES-003057,EVT-01125,AEDNOT,3,
RES-003058,EVT-01125,AEDVIG,1,
RES-003059,EVT-01125,AEDCAM,2,
RES-003060,EVT-01125,CULANN,1,
RES-003061,EVT-01125,CULQUI,5,
RES-003062,EVT-01126,AEDVIG,1,
RES-003063,EVT-01126,AEDCAM,1,
RES-003064,EVT-01126,CULQUI,5,
RES-003065,EVT-01127,AEDNOT,1,
RES-003066,EVT-01127,AEDCAM,1,
RES-003067,EVT-01127,CULANN,2,
RES-003068,EVT-01127,CULQUI,1,
RES-003069,EVT-01128,AEDNOT,1,
RES-003070,EVT-01128,AEDVIG,1,
RES-003071,EVT-01128,CULANN,1,
RES-003072,EVT-01128,CULQUI,4,
RES-003073,EVT-01128,ANOANN,2,
RES-003074,EVT-01129,AEDNOT,1,
RES-003075,EVT-01129,AEDVIG,1,
RES-003076,EVT-01129,CULANN,1,
RES-003077,EVT-01129,CULQUI,5,
RES-003078,EVT-01129,ANOANN,1,
RES-003079,EVT-01130,AEDNOT,2,
RES-003080,EVT-01130,AEDVIG,2,
RES-003081,EVT-01130,CULANN,1,
RES-003082,EVT-01130,CULQUI,1,
RES-003083,EVT-01130,ANOANN,1,
RES-003084,EVT-01131,AEDNOT,1,
RES-003085,EVT-01131,AEDVIG,1,
RES-003086,EVT-01131,AEDCAM,1,
RES-003087,EVT-01131,CULANN,3,
RES-003088,EVT-01131,CULQUI,5,
RES-003089,EVT-01131,ANOANN,1,
RES-003090,EVT-01132,AEDNOT,1,
RES-003091,EVT-01132,AEDVIG,2,
RES-003092,EVT-01132,CULQUI,5,
RES-003093,EVT-01132,ANOANN,1,
RES-003094,EVT-01134,AEDCAM,1,
RES-003095,EVT-01134,CULANN,2,
RES-003096,EVT-01134,CULQUI,6,
RES-003097,EVT-01135,AEDVIG,1,
RES-003098,EVT-01135,AEDCAM,4,
RES-003099,EVT-01135,CULQUI,1,
RES-003100,EVT-01135,ANOANN,1,
RES-003101,EVT-01136,CULANN,1,
RES-003102,EVT-01137,CULANN,1,
RES-003103,EVT-01137,CULQUI,1,
RES-003104,EVT-01138,AEDCAM,1,
RES-003105,EVT-01138,CULQUI,2,
RES-003106,EVT-01139,AEDNOT,1,
RES-003107,EVT-01139,CULANN,3,
RES-003108,EVT-01140,CULQUI,1,
RES-003109,EVT-01143,AEDVIG,2,
RES-003110,EVT-01143,CULQUI,1,
RES-003111,EVT-01144,CULANN,1,
RES-003112,EVT-01145,AEDVIG,2,
RES-003113,EVT-01145,CULANN,3,
RES-003114,EVT-01146,AEDNOT,2,
RES-003115,EVT-01146,AEDVIG,1,
RES-003116,EVT-01146,AEDCAM,1,
RES-003117,EVT-01146,CULANN,1,
RES-003118,EVT-01146,CULQUI,1,
RES-003119,EVT-01147,AEDNOT,1,
RES-003120,EVT-01147,AEDCAM,1,
RES-003121,EVT-01147,CULANN,6,
RES-003122,EVT-01147,CULQUI,2,
RES-003123,EVT-01148,AEDNOT,1,
RES-003124,EVT-01148,AEDVIG,1,
RES-003125,EVT-01148,AEDCAM,1,
RES-003126,EVT-01148,CULANN,2,
RES-003127,EVT-01149,AEDNOT,1,
RES-003128,EVT-01149,CULANN,2,
RES-003129,EVT-01149,CULQUI,1,
RES-003130,EVT-01150,CULANN,5,
RES-003131,EVT-01150,CULQUI,1,
RES-003132,EVT-01151,AEDNOT,3,
RES-003133,EVT-01151,AEDVIG,1,
RES-003134,EVT-01151,CULANN,1,
RES-003135,EVT-01151,ANOANN,1,
RES-003136,EVT-01152,AEDVIG,2,
RES-003137,EVT-01152,CULANN,6,
